time,relative_time,step,negotiator,offer,responses,state,text,data,ConcederTBNegotiator@0,SmartAspirationNegotiator@1
0.018276583,0.23529411764705882,11,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.018993333,0.2549019607843137,12,ConcederTBNegotiator@0,"(1, 5, 9, 'basic')",{},continuing,,,0.29032258064516125,0.557737770503728
0.018993333,0.2549019607843137,12,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.019711833,0.27450980392156865,13,ConcederTBNegotiator@0,"(1, 4, 9, 'basic')",{},continuing,,,0.27735729714042956,0.5773777050372795
0.019711833,0.27450980392156865,13,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.02043525,0.29411764705882354,14,ConcederTBNegotiator@0,"(4, 7, 7, 'basic')",{},continuing,,,0.264581044901695,0.458628841607565
0.02043525,0.29411764705882354,14,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.021217625,0.3137254901960784,15,ConcederTBNegotiator@0,"(8, 8, 5, 'basic')",{},continuing,,,0.2525721960550967,0.5611929441716677
0.021217625,0.3137254901960784,15,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.021960041,0.3333333333333333,16,ConcederTBNegotiator@0,"(6, 3, 5, 'basic')",{},continuing,,,0.24136875660228235,0.5320967448627023
0.021960041,0.3333333333333333,16,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.022704708,0.35294117647058826,17,ConcederTBNegotiator@0,"(5, 6, 7, 'basic')",{},continuing,,,0.2300606369041117,0.519185306419349
0.022704708,0.35294117647058826,17,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.023437916,0.37254901960784315,18,ConcederTBNegotiator@0,"(3, 3, 8, 'basic')",{},continuing,,,0.21986338025819635,0.5653755228223314
0.023437916,0.37254901960784315,18,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.024193583,0.39215686274509803,19,ConcederTBNegotiator@0,"(6, 9, 9, 'basic')",{},continuing,,,0.20944002216513818,0.6382978723404255
0.024193583,0.39215686274509803,19,SmartAspirationNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.0249445,0.4117647058823529,20,ConcederTBNegotiator@0,"(1, 1, 8, 'basic')",{},continuing,,,0.19982078853046595,0.5682851427532278
0.0249445,0.4117647058823529,20,SmartAspirationNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.0257195,0.43137254901960786,21,ConcederTBNegotiator@0,"(6, 7, 9, 'basic')",{},continuing,,,0.19110434239273444,0.6775777414075286
0.0257195,0.43137254901960786,21,SmartAspirationNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.026494,0.45098039215686275,22,ConcederTBNegotiator@0,"(6, 4, 7, 'basic')",{},continuing,,,0.1814791609397127,0.6084742680487362
0.026494,0.45098039215686275,22,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.027274541,0.47058823529411764,23,ConcederTBNegotiator@0,"(8, 2, 5, 'basic')",{},continuing,,,0.17293906810035842,0.6790325513729769
0.027274541,0.47058823529411764,23,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.028068083,0.49019607843137253,24,ConcederTBNegotiator@0,"(9, 4, 9, 'standard')",{},continuing,,,0.1644540713339779,0.8756137479541735
0.028068083,0.49019607843137253,24,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.028864,0.5098039215686274,25,ConcederTBNegotiator@0,"(6, 4, 9, 'basic')",{},continuing,,,0.15638955520494568,0.7364975450081833
0.028864,0.5098039215686274,25,SmartAspirationNegotiator@1,"(9, 4, 9, 'basic')",{},continuing,,,0.08380891004365534,0.9410801963993453
0.02971425,0.5294117647058824,26,ConcederTBNegotiator@0,"(7, 1, 5, 'basic')",{},continuing,,,0.14874551971326164,0.6304782687761412
0.02971425,0.5294117647058824,26,SmartAspirationNegotiator@1,"(9, 4, 9, 'basic')",{},continuing,,,0.08380891004365534,0.9410801963993453
0.030580666,0.5490196078431373,27,ConcederTBNegotiator@0,"(9, 4, 6, 'basic')",{},continuing,,,0.14026052294688116,0.7610474631751227
0.030580666,0.5490196078431373,27,SmartAspirationNegotiator@1,"(9, 5, 9, 'basic')",{},continuing,,,0.09677419354838708,0.9214402618657936
0.031372916,0.5686274509803921,28,ConcederTBNegotiator@0,"(8, 4, 7, 'basic')",{},continuing,,,0.13309206416551914,0.7357701400254592
0.031372916,0.5686274509803921,28,SmartAspirationNegotiator@1,"(9, 5, 9, 'basic')",{},continuing,,,0.09677419354838708,0.9214402618657936
0.03216725,0.5882352941176471,29,ConcederTBNegotiator@0,"(4, 1, 8, 'basic')",{},continuing,,,0.1272401433691756,0.6364793598836153
0.03216725,0.5882352941176471,29,SmartAspirationNegotiator@1,"(9, 5, 9, 'basic')",{},continuing,,,0.09677419354838708,0.9214402618657936
0.03294475,0.6078431372549019,30,ConcederTBNegotiator@0,"(9, 7, 9, 'basic')",{'ConcederTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.1185236972314441,0.8821603927986906
