time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,BoulwareTBNegotiator@1
0.0,0.0196078431372549,0,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.0,0.0196078431372549,0,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.012464208,0.0392156862745098,1,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.012464208,0.0392156862745098,1,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.012944833,0.058823529411764705,2,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.012944833,0.058823529411764705,2,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.013382083,0.0784313725490196,3,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.013382083,0.0784313725490196,3,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.013863416,0.09803921568627451,4,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.013863416,0.09803921568627451,4,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.014343083,0.11764705882352941,5,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.014343083,0.11764705882352941,5,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.014824083,0.13725490196078433,6,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.014824083,0.13725490196078433,6,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.01528375,0.1568627450980392,7,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.01528375,0.1568627450980392,7,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.015754625,0.17647058823529413,8,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.015754625,0.17647058823529413,8,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.016203083,0.19607843137254902,9,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.016203083,0.19607843137254902,9,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.016692625,0.21568627450980393,10,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.016692625,0.21568627450980393,10,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.0171885,0.23529411764705882,11,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.0171885,0.23529411764705882,11,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.017701958,0.2549019607843137,12,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.017701958,0.2549019607843137,12,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.018179083,0.27450980392156865,13,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.018179083,0.27450980392156865,13,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.018647541,0.29411764705882354,14,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.018647541,0.29411764705882354,14,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.01912075,0.3137254901960784,15,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.01912075,0.3137254901960784,15,BoulwareTBNegotiator@1,"(0, 10, 1, 'standard')",{},continuing,,,0.1345029239766082,0.9924748738923768
0.019598083,0.3333333333333333,16,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.019598083,0.3333333333333333,16,BoulwareTBNegotiator@1,"(0, 10, 1, 'standard')",{},continuing,,,0.1345029239766082,0.9924748738923768
0.02006975,0.35294117647058826,17,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.09356725146198831
0.02006975,0.35294117647058826,17,BoulwareTBNegotiator@1,"(0, 10, 1, 'standard')",{},continuing,,,0.1345029239766082,0.9924748738923768
0.020537583,0.37254901960784315,18,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9824561403508771,0.13742690058479534
0.020537583,0.37254901960784315,18,BoulwareTBNegotiator@1,"(1, 10, 0, 'standard')",{},continuing,,,0.12313190383365824,0.9824561403508771
0.021011208,0.39215686274509803,19,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9824561403508771,0.13742690058479534
0.021011208,0.39215686274509803,19,BoulwareTBNegotiator@1,"(1, 10, 0, 'standard')",{},continuing,,,0.12313190383365824,0.9824561403508771
0.021490583,0.4117647058823529,20,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9723846653671215,0.09974009096816115
0.021490583,0.4117647058823529,20,BoulwareTBNegotiator@1,"(1, 10, 1, 'standard')",{},continuing,,,0.14067576348278105,0.9749310142432539
0.021969125,0.43137254901960786,21,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9723846653671215,0.09974009096816115
0.021969125,0.43137254901960786,21,BoulwareTBNegotiator@1,"(1, 10, 1, 'standard')",{},continuing,,,0.14067576348278105,0.9749310142432539
0.022439625,0.45098039215686275,22,GeniusBOABaselineNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9649122807017545,0.15559416209238722
0.022439625,0.45098039215686275,22,BoulwareTBNegotiator@1,"(2, 10, 0, 'standard')",{},continuing,,,0.14165042235217676,0.9649122807017545
0.022894083,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(9, 2, 8, 'basic')",{},continuing,,,0.9548408057179987,0.14359974009096818
0.022894083,0.47058823529411764,23,BoulwareTBNegotiator@1,"(0, 10, 5, 'standard')",{},continuing,,,0.20467836257309946,0.9561403508771931
0.023352291,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(9, 1, 6, 'basic')",{},continuing,,,0.9473684210526316,0.16953439214483385
0.023352291,0.49019607843137253,24,BoulwareTBNegotiator@1,"(1, 10, 4, 'standard')",{},continuing,,,0.19330734243014946,0.9489503498903418
0.02383075,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(9, 2, 7, 'basic')",{},continuing,,,0.937296946068876,0.16176700159856006
0.02383075,0.5098039215686274,25,BoulwareTBNegotiator@1,"(3, 10, 1, 'standard')",{},continuing,,,0.19005847953216376,0.9398432949450084
0.02429625,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(9, 4, 9, 'basic')",{},continuing,,,0.9269005847953218,0.14912280701754388
0.02429625,0.5294117647058824,26,BoulwareTBNegotiator@1,"(4, 10, 0, 'standard')",{},continuing,,,0.21572449642625083,0.9298245614035088
0.0248165,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(9, 1, 4, 'basic')",{},continuing,,,0.9122807017543859,0.19164040836987384
0.0248165,0.5490196078431373,27,BoulwareTBNegotiator@1,"(2, 10, 5, 'standard')",{},continuing,,,0.22936972059779082,0.9210526315789476
0.025302375,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(9, 2, 5, 'basic')",{},continuing,,,0.9022092267706303,0.1874593892137752
0.025302375,0.5686274509803921,28,BoulwareTBNegotiator@1,"(0, 10, 3, 'premium')",{},continuing,,,0.09941520467836258,0.9056793746834728
0.025785875,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(9, 2, 4, 'basic')",{},continuing,,,0.8846653671215075,0.1978132478760467
0.025785875,0.5882352941176471,29,BoulwareTBNegotiator@1,"(3, 10, 6, 'standard')",{},continuing,,,0.2777777777777778,0.8917566143670561
0.026264833,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(9, 10, 9, 'basic')",{},continuing,,,0.868421052631579,0.5935672514619883
0.026264833,0.6078431372549019,30,BoulwareTBNegotiator@1,"(3, 10, 0, 'premium')",{},continuing,,,0.10233918128654972,0.8771929824561404
0.026758916,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(9, 10, 8, 'basic')",{},continuing,,,0.8508771929824561,0.6374269005847953
0.026758916,0.6274509803921569,31,BoulwareTBNegotiator@1,"(4, 10, 0, 'premium')",{},continuing,,,0.14554905782975958,0.8596491228070176
0.027252625,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(9, 2, 1, 'basic')",{},continuing,,,0.8320337881741391,0.22379391222895895
0.027252625,0.6470588235294118,32,BoulwareTBNegotiator@1,"(1, 10, 3, 'basic')",{},continuing,,,0.269330734243015,0.8413518893033558
0.027727416,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(9, 7, 5, 'basic')",{},continuing,,,0.8128654970760234,0.4035087719298246
0.027727416,0.6666666666666666,33,BoulwareTBNegotiator@1,"(3, 10, 6, 'premium')",{},continuing,,,0.20760233918128657,0.8215811757705648
0.02821025,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(8, 4, 7, 'basic')",{},continuing,,,0.7868745938921378,0.22869357729706563
0.02821025,0.6862745098039216,34,BoulwareTBNegotiator@1,"(7, 10, 1, 'premium')",{},continuing,,,0.3667966211825861,0.7994924177520258
0.028701208,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(8, 2, 3, 'basic')",{},continuing,,,0.7621832358674465,0.22471771126566897
0.028701208,0.7058823529411765,35,BoulwareTBNegotiator@1,"(1, 8, 1, 'standard')",{},continuing,,,0.14717348927875246,0.777400150045723
0.029210458,0.7254901960784313,36,GeniusBOABaselineNegotiator@0,"(8, 4, 4, 'basic')",{},continuing,,,0.7342430149447694,0.2647398235745522
0.029210458,0.7254901960784313,36,BoulwareTBNegotiator@1,"(3, 8, 0, 'standard')",{},continuing,,,0.17901234567901236,0.7498375568551008
0.029688041,0.7450980392156863,37,GeniusBOABaselineNegotiator@0,"(7, 2, 5, 'basic')",{},continuing,,,0.7046783625730995,0.2225471085120208
0.029688041,0.7450980392156863,37,BoulwareTBNegotiator@1,"(8, 9, 4, 'standard')",{},continuing,,,0.5838206627680312,0.7212050607415437
0.030224333,0.7647058823529411,38,GeniusBOABaselineNegotiator@0,"(7, 9, 9, 'basic')",{},continuing,,,0.672514619883041,0.5237166991552956
0.030224333,0.7647058823529411,38,BoulwareTBNegotiator@1,"(6, 10, 8, 'basic')",{},continuing,,,0.5730994152046784,0.6900584795321638
0.030733083,0.7843137254901961,39,GeniusBOABaselineNegotiator@0,"(7, 9, 7, 'basic')",{},continuing,,,0.6374269005847955,0.5857436097856945
0.030733083,0.7843137254901961,39,BoulwareTBNegotiator@1,"(6, 9, 2, 'basic')",{},continuing,,,0.46946068875893443,0.657302282973918
0.031237541,0.803921568627451,40,GeniusBOABaselineNegotiator@0,"(6, 3, 5, 'basic')",{},continuing,,,0.6000649772579598,0.25860948667966216
0.031756208,0.8235294117647058,41,BoulwareTBNegotiator@1,"(7, 9, 4, 'basic')",{'BoulwareTBNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.584795321637427,0.6217898560631812
